word,War_and_Peace_count,War_and_Peace_per10k,Anna_Karenina_count,Anna_Karenina_per10k
bushels,0,0.0,2,0.11619732629952186
smacking,2,0.06680517606504152,1,0.05809866314976093
superciliousness,1,0.03340258803252076,0,0.0
institutions,11,0.3674284683577283,9,0.5228879683478483
douceur,1,0.03340258803252076,0,0.0
succeed,5,0.1670129401626038,10,0.5809866314976092
scatters,1,0.03340258803252076,0,0.0
slippered,3,0.10020776409756228,0,0.0
dispensaries,0,0.0,2,0.11619732629952186
bated,2,0.06680517606504152,0,0.0
raillery,1,0.03340258803252076,2,0.11619732629952186
pities,1,0.03340258803252076,1,0.05809866314976093
week's,2,0.06680517606504152,2,0.11619732629952186
askew,0,0.0,1,0.05809866314976093
perpetuate,1,0.03340258803252076,0,0.0
unmeaningly,1,0.03340258803252076,0,0.0
turkeys,0,0.0,1,0.05809866314976093
intervals,11,0.3674284683577283,3,0.17429598944928276
barrowloads,1,0.03340258803252076,0,0.0
vi,35,1.1690905811382266,0,0.0
singer's,0,0.0,1,0.05809866314976093
expressed,118,3.9415053878374495,37,2.1496505365411545
horsemen,11,0.3674284683577283,1,0.05809866314976093
roan,2,0.06680517606504152,1,0.05809866314976093
apologize,10,0.3340258803252076,2,0.11619732629952186
discerning,3,0.10020776409756228,1,0.05809866314976093
intervened,2,0.06680517606504152,1,0.05809866314976093
unchanged,6,0.20041552819512456,6,0.3485919788985655
nevyedovsky,0,0.0,16,0.9295786103961748
embrace,12,0.40083105639024913,1,0.05809866314976093
impatiently,11,0.3674284683577283,7,0.40669064204832645
sufficient,16,0.5344414085203322,3,0.17429598944928276
meekest,1,0.03340258803252076,0,0.0
tartar,8,0.2672207042601661,0,0.0
dwink,3,0.10020776409756228,0,0.0
clacking,0,0.0,1,0.05809866314976093
boldest,1,0.03340258803252076,0,0.0
chemist's,1,0.03340258803252076,4,0.2323946525990437
subjects,12,0.40083105639024913,12,0.697183957797131
completion,0,0.0,2,0.11619732629952186
impoverishment,0,0.0,2,0.11619732629952186
chatter,7,0.2338181162276453,6,0.3485919788985655
grassland,1,0.03340258803252076,0,0.0
torzh,6,0.20041552819512456,0,0.0
befouled,2,0.06680517606504152,0,0.0
unloved,0,0.0,1,0.05809866314976093
carpet,10,0.3340258803252076,9,0.5228879683478483
envying,1,0.03340258803252076,0,0.0
aristocrat,0,0.0,3,0.17429598944928276
patrol,6,0.20041552819512456,0,0.0
baseness,10,0.3340258803252076,5,0.2904933157488046
tintoretto,0,0.0,1,0.05809866314976093
sacrilege,2,0.06680517606504152,0,0.0
rrrr,1,0.03340258803252076,0,0.0
copied,6,0.20041552819512456,1,0.05809866314976093
partnership,0,0.0,4,0.2323946525990437
grafted,0,0.0,1,0.05809866314976093
gulping,0,0.0,2,0.11619732629952186
rather,88,2.9394277468618264,55,3.195426473236851
coverlet,1,0.03340258803252076,1,0.05809866314976093
cordelia's,0,0.0,1,0.05809866314976093
vyazm,5,0.1670129401626038,0,0.0
adhere,1,0.03340258803252076,0,0.0
dorovich's,1,0.03340258803252076,0,0.0
government's,1,0.03340258803252076,0,0.0
barclays,1,0.03340258803252076,0,0.0
martial,10,0.3340258803252076,0,0.0
grecque,2,0.06680517606504152,0,0.0
fortification,4,0.13361035213008304,0,0.0
subordination,5,0.1670129401626038,0,0.0
companions,11,0.3674284683577283,7,0.40669064204832645
waver,1,0.03340258803252076,1,0.05809866314976093
emergence,1,0.03340258803252076,0,0.0
deprive,11,0.3674284683577283,3,0.17429598944928276
uncertainties,2,0.06680517606504152,0,0.0
antiques,0,0.0,1,0.05809866314976093
martialed,2,0.06680517606504152,0,0.0
smothered,2,0.06680517606504152,6,0.3485919788985655
injuries,2,0.06680517606504152,0,0.0
thrashed,1,0.03340258803252076,3,0.17429598944928276
authorized,2,0.06680517606504152,0,0.0
becomes,14,0.4676362324552906,2,0.11619732629952186
who've,0,0.0,1,0.05809866314976093
besouhoff,1,0.03340258803252076,0,0.0
conscription,3,0.10020776409756228,1,0.05809866314976093
daylight,9,0.3006232922926868,3,0.17429598944928276
scruff,2,0.06680517606504152,0,0.0
clusters,1,0.03340258803252076,0,0.0
protecting,2,0.06680517606504152,1,0.05809866314976093
scepticism,0,0.0,1,0.05809866314976093
toilet,5,0.1670129401626038,2,0.11619732629952186
connections,13,0.4342336444227699,4,0.2323946525990437
bastard,1,0.03340258803252076,0,0.0
blot,0,0.0,1,0.05809866314976093
watches,0,0.0,1,0.05809866314976093
paragraph,13,0.4342336444227699,0,0.0
farce,0,0.0,2,0.11619732629952186
killed,129,4.308933856195178,22,1.2781705892947401
fedot,0,0.0,1,0.05809866314976093
scarlet,4,0.13361035213008304,2,0.11619732629952186
zdrzhinski's,3,0.10020776409756228,0,0.0
amuses,2,0.06680517606504152,3,0.17429598944928276
dispel,0,0.0,3,0.17429598944928276
charms,2,0.06680517606504152,1,0.05809866314976093
pointe,0,0.0,1,0.05809866314976093
transcendental,0,0.0,1,0.05809866314976093
bateau,0,0.0,1,0.05809866314976093
isaac,0,0.0,2,0.11619732629952186
gust,2,0.06680517606504152,1,0.05809866314976093
blocking,13,0.4342336444227699,2,0.11619732629952186
inexperienced,2,0.06680517606504152,2,0.11619732629952186
kicked,1,0.03340258803252076,3,0.17429598944928276
patron,1,0.03340258803252076,1,0.05809866314976093
adroitness,3,0.10020776409756228,0,0.0
disclose,4,0.13361035213008304,2,0.11619732629952186
corso,0,0.0,1,0.05809866314976093
plutarch's,1,0.03340258803252076,0,0.0
went,862,28.793030884032895,661,38.40321634199197
demean,3,0.10020776409756228,0,0.0
vaulted,0,0.0,1,0.05809866314976093
complaint,3,0.10020776409756228,4,0.2323946525990437
fester,1,0.03340258803252076,0,0.0
fruitful,1,0.03340258803252076,3,0.17429598944928276
lunatics,3,0.10020776409756228,0,0.0
refrain,16,0.5344414085203322,1,0.05809866314976093
expressionless,4,0.13361035213008304,0,0.0
unavoidable,8,0.2672207042601661,1,0.05809866314976093
nin's,11,0.3674284683577283,0,0.0
memories,28,0.9352724649105812,33,1.9172558839421106
skin,13,0.4342336444227699,11,0.6390852946473701
canonized,1,0.03340258803252076,0,0.0
emphasize,1,0.03340258803252076,0,0.0
inmost,1,0.03340258803252076,2,0.11619732629952186
nonplussed,0,0.0,1,0.05809866314976093
tattle,1,0.03340258803252076,0,0.0
damaged,3,0.10020776409756228,0,0.0
certain,139,4.642959736520385,87,5.0545836940292
droits,1,0.03340258803252076,0,0.0
sidedness,0,0.0,1,0.05809866314976093
yermilin,0,0.0,1,0.05809866314976093
conformity,0,0.0,1,0.05809866314976093
moved,216,7.214959015024484,95,5.519372999227287
savior,3,0.10020776409756228,0,0.0
furrows,2,0.06680517606504152,3,0.17429598944928276
dressings,1,0.03340258803252076,0,0.0
horse,289,9.6533479413985,95,5.519372999227287
stepping,23,0.7682595247479774,16,0.9295786103961748
measures,10,0.3340258803252076,19,1.1038745998454575
fresh,97,3.2400510391545136,64,3.7183144415846994
tact,12,0.40083105639024913,10,0.5809866314976092
brownie,0,0.0,2,0.11619732629952186
lipped,1,0.03340258803252076,0,0.0
difficult,83,2.7724148066992234,54,3.13732781008709
lech,2,0.06680517606504152,0,0.0
reddened,3,0.10020776409756228,9,0.5228879683478483
ad,1,0.03340258803252076,0,0.0
nitrogen,2,0.06680517606504152,0,0.0
thrumming,1,0.03340258803252076,0,0.0
rinsed,1,0.03340258803252076,1,0.05809866314976093
borzozowska,1,0.03340258803252076,0,0.0
collides,1,0.03340258803252076,0,0.0
hostilely,0,0.0,1,0.05809866314976093
malachite,0,0.0,1,0.05809866314976093
sallow,17,0.5678439965528529,2,0.11619732629952186
stupidest,3,0.10020776409756228,0,0.0
vozdrem,0,0.0,1,0.05809866314976093
regulation,1,0.03340258803252076,0,0.0
guard,34,1.1356879931057058,13,0.755282620946892
final,24,0.8016621127804983,9,0.5228879683478483
allowance,4,0.13361035213008304,1,0.05809866314976093
deserves,4,0.13361035213008304,0,0.0
strap,4,0.13361035213008304,2,0.11619732629952186
terrified,12,0.40083105639024913,4,0.2323946525990437
endow,0,0.0,1,0.05809866314976093
shop,15,0.5010388204878113,11,0.6390852946473701
bestowing,0,0.0,2,0.11619732629952186
anyhow,8,0.2672207042601661,2,0.11619732629952186
hesitation,15,0.5010388204878113,14,0.8133812840966529
fords,1,0.03340258803252076,0,0.0
opinant,1,0.03340258803252076,0,0.0
clowns,1,0.03340258803252076,0,0.0
hastily,53,1.7703371657236004,9,0.5228879683478483
frees,1,0.03340258803252076,0,0.0
unpacked,0,0.0,2,0.11619732629952186
shouldering,2,0.06680517606504152,1,0.05809866314976093
revising,0,0.0,2,0.11619732629952186
philosophizing,2,0.06680517606504152,0,0.0
outweighed,0,0.0,1,0.05809866314976093
owl,0,0.0,1,0.05809866314976093
probable,2,0.06680517606504152,1,0.05809866314976093
dealings,1,0.03340258803252076,0,0.0
fists,5,0.1670129401626038,2,0.11619732629952186
bordered,3,0.10020776409756228,3,0.17429598944928276
conflagration,5,0.1670129401626038,1,0.05809866314976093
misapprehension,0,0.0,2,0.11619732629952186
dissolute,1,0.03340258803252076,2,0.11619732629952186
shaping,3,0.10020776409756228,0,0.0
atoned,0,0.0,1,0.05809866314976093
pillar,2,0.06680517606504152,0,0.0
sending,19,0.6346491726178944,15,0.8714799472464139
daintily,0,0.0,2,0.11619732629952186
vassiltchikova,0,0.0,1,0.05809866314976093
cleverest,2,0.06680517606504152,2,0.11619732629952186
cognition,2,0.06680517606504152,0,0.0
gardens,9,0.3006232922926868,10,0.5809866314976092
shrubbery,2,0.06680517606504152,0,0.0
perished,19,0.6346491726178944,0,0.0
incorrect,4,0.13361035213008304,0,0.0
ostralitz,1,0.03340258803252076,0,0.0
leaflet,1,0.03340258803252076,0,0.0
lise,27,0.9018698768780605,0,0.0
brown,11,0.3674284683577283,7,0.40669064204832645
collect,9,0.3006232922926868,4,0.2323946525990437
xxii,14,0.4676362324552906,0,0.0
hide,34,1.1356879931057058,15,0.8714799472464139
gleeful,4,0.13361035213008304,2,0.11619732629952186
green,47,1.5699216375284757,27,1.568663905043545
finances,1,0.03340258803252076,3,0.17429598944928276
wisest,4,0.13361035213008304,0,0.0
jauntily,6,0.20041552819512456,5,0.2904933157488046
damask,2,0.06680517606504152,0,0.0
meek,6,0.20041552819512456,3,0.17429598944928276
cigarettes,0,0.0,5,0.2904933157488046
breadth,7,0.2338181162276453,3,0.17429598944928276
assumed,51,1.7035319896585588,9,0.5228879683478483
dreadfully,7,0.2338181162276453,8,0.4647893051980874
nihilism,0,0.0,1,0.05809866314976093
spread,60,2.0041552819512454,10,0.5809866314976092
witticism,1,0.03340258803252076,0,0.0
shelf,1,0.03340258803252076,2,0.11619732629952186
disinterested,2,0.06680517606504152,0,0.0
clapar,5,0.1670129401626038,0,0.0
shelter,11,0.3674284683577283,5,0.2904933157488046
armchair,32,1.0688828170406643,11,0.6390852946473701
antecedents,1,0.03340258803252076,0,0.0
tante,1,0.03340258803252076,1,0.05809866314976093
worshiped,1,0.03340258803252076,0,0.0
undo,2,0.06680517606504152,3,0.17429598944928276
reap,1,0.03340258803252076,1,0.05809866314976093
alertness,1,0.03340258803252076,1,0.05809866314976093
blissful,9,0.3006232922926868,15,0.8714799472464139
lounged,0,0.0,1,0.05809866314976093
offended,32,1.0688828170406643,14,0.8133812840966529
merchants,6,0.20041552819512456,6,0.3485919788985655
enters,9,0.3006232922926868,3,0.17429598944928276
expose,9,0.3006232922926868,1,0.05809866314976093
battles,29,0.968675052943102,0,0.0
honowably,1,0.03340258803252076,0,0.0
greens,0,0.0,1,0.05809866314976093
lodi,1,0.03340258803252076,0,0.0
wecwuits,1,0.03340258803252076,0,0.0
scabbards,1,0.03340258803252076,0,0.0
pearly,0,0.0,1,0.05809866314976093
shapeless,0,0.0,1,0.05809866314976093
spirits,30,1.0020776409756227,29,1.6848612313430669
hitch,0,0.0,1,0.05809866314976093
pebble,1,0.03340258803252076,0,0.0
wars,30,1.0020776409756227,1,0.05809866314976093
swinishness,0,0.0,2,0.11619732629952186
firmament,1,0.03340258803252076,1,0.05809866314976093
dilettanti,0,0.0,2,0.11619732629952186
testing,3,0.10020776409756228,0,0.0
reliable,9,0.3006232922926868,0,0.0
comte,5,0.1670129401626038,0,0.0
aah,1,0.03340258803252076,0,0.0
enclose,0,0.0,2,0.11619732629952186
curlpapers,1,0.03340258803252076,0,0.0
swindle,1,0.03340258803252076,2,0.11619732629952186
nineteenth,8,0.2672207042601661,0,0.0
cheerily,0,0.0,1,0.05809866314976093
overcoming,2,0.06680517606504152,2,0.11619732629952186
defiles,1,0.03340258803252076,0,0.0
candidate,0,0.0,5,0.2904933157488046
huntsmen's,3,0.10020776409756228,0,0.0
ballroom,36,1.2024931691707472,9,0.5228879683478483
goodhearted,3,0.10020776409756228,0,0.0
blinked,1,0.03340258803252076,1,0.05809866314976093
scenting,2,0.06680517606504152,0,0.0
schoolmaster,1,0.03340258803252076,0,0.0
kinds,16,0.5344414085203322,7,0.40669064204832645
buds,3,0.10020776409756228,6,0.3485919788985655
declivity,1,0.03340258803252076,1,0.05809866314976093
sludin's,0,0.0,2,0.11619732629952186
deferential,3,0.10020776409756228,3,0.17429598944928276
knows,86,2.8726225707967856,57,3.3116237995363726
nych,12,0.40083105639024913,0,0.0
vorkuev,0,0.0,11,0.6390852946473701
insistent,1,0.03340258803252076,0,0.0
brooding,2,0.06680517606504152,0,0.0
lenten,1,0.03340258803252076,0,0.0
kondraty,0,0.0,1,0.05809866314976093
penetration,1,0.03340258803252076,0,0.0
creep,1,0.03340258803252076,0,0.0
magnitude,2,0.06680517606504152,3,0.17429598944928276
civilian,15,0.5010388204878113,4,0.2323946525990437
almshouse,1,0.03340258803252076,0,0.0
borzoi's,1,0.03340258803252076,0,0.0
plant,6,0.20041552819512456,4,0.2323946525990437
principles,7,0.2338181162276453,25,1.452466578744023
pense,0,0.0,1,0.05809866314976093
sickly,5,0.1670129401626038,6,0.3485919788985655
unlifting,1,0.03340258803252076,0,0.0
verification,0,0.0,1,0.05809866314976093
strains,8,0.2672207042601661,1,0.05809866314976093
exploits,9,0.3006232922926868,0,0.0
key,5,0.1670129401626038,4,0.2323946525990437
sway,4,0.13361035213008304,3,0.17429598944928276
blamelessly,1,0.03340258803252076,0,0.0
arresting,0,0.0,1,0.05809866314976093
grunted,1,0.03340258803252076,0,0.0
meet,107,3.5740769194797215,93,5.403175672927766
madrid,2,0.06680517606504152,0,0.0
plaintive,4,0.13361035213008304,3,0.17429598944928276
quieted,1,0.03340258803252076,0,0.0
frockcoats,0,0.0,1,0.05809866314976093
sank,23,0.7682595247479774,25,1.452466578744023
gouvernement,1,0.03340258803252076,0,0.0
alluring,0,0.0,1,0.05809866314976093
superintend,0,0.0,1,0.05809866314976093
aberrations,0,0.0,1,0.05809866314976093
naval,6,0.20041552819512456,2,0.11619732629952186
uplifting,0,0.0,1,0.05809866314976093
chalm,1,0.03340258803252076,0,0.0
cruelest,0,0.0,1,0.05809866314976093
tendre,2,0.06680517606504152,0,0.0
blundered,4,0.13361035213008304,0,0.0
trickery,1,0.03340258803252076,2,0.11619732629952186
clinging,7,0.2338181162276453,11,0.6390852946473701
tenderness,36,1.2024931691707472,44,2.5563411785894803
pines,0,0.0,2,0.11619732629952186
imposes,1,0.03340258803252076,0,0.0
storming,1,0.03340258803252076,0,0.0
tuning,1,0.03340258803252076,0,0.0
caressed,4,0.13361035213008304,2,0.11619732629952186
picturesqueness,1,0.03340258803252076,0,0.0
committees,3,0.10020776409756228,2,0.11619732629952186
communicate,3,0.10020776409756228,8,0.4647893051980874
prescribed,7,0.2338181162276453,6,0.3485919788985655
satiny,0,0.0,1,0.05809866314976093
ewig,0,0.0,1,0.05809866314976093
brazen,1,0.03340258803252076,0,0.0
showering,1,0.03340258803252076,0,0.0
eyewitnesses,0,0.0,1,0.05809866314976093
concerns,2,0.06680517606504152,1,0.05809866314976093
unselfishly,1,0.03340258803252076,0,0.0
alternatives,0,0.0,1,0.05809866314976093
instantly,22,0.7348569367154566,13,0.755282620946892
geographical,2,0.06680517606504152,0,0.0
magn,12,0.40083105639024913,0,0.0
entrusts,1,0.03340258803252076,0,0.0
agreement,25,0.835064700813019,12,0.697183957797131
belts,2,0.06680517606504152,1,0.05809866314976093
cod,0,0.0,1,0.05809866314976093
kham,3,0.10020776409756228,0,0.0
austrian,69,2.3047785742439326,1,0.05809866314976093
levying,1,0.03340258803252076,0,0.0
malicious,1,0.03340258803252076,4,0.2323946525990437
everything's,3,0.10020776409756228,9,0.5228879683478483
collar,26,0.8684672888455398,15,0.8714799472464139
barricaded,1,0.03340258803252076,0,0.0
politeness,16,0.5344414085203322,5,0.2904933157488046
unstrapping,1,0.03340258803252076,0,0.0
steward,34,1.1356879931057058,14,0.8133812840966529
entertain,10,0.3340258803252076,2,0.11619732629952186
amassing,0,0.0,1,0.05809866314976093
staining,2,0.06680517606504152,0,0.0
scribbled,1,0.03340258803252076,2,0.11619732629952186
dragon,1,0.03340258803252076,0,0.0
cherry,3,0.10020776409756228,0,0.0
unforeseen,1,0.03340258803252076,1,0.05809866314976093
lightheartedly,1,0.03340258803252076,0,0.0
pfuel,39,1.3027009332683097,0,0.0
oncle,0,0.0,1,0.05809866314976093
mirth,4,0.13361035213008304,4,0.2323946525990437
pillow,20,0.6680517606504152,14,0.8133812840966529
fabvier's,1,0.03340258803252076,0,0.0
fulfilling,5,0.1670129401626038,2,0.11619732629952186
stagger,1,0.03340258803252076,0,0.0
observations,4,0.13361035213008304,10,0.5809866314976092
joked,3,0.10020776409756228,1,0.05809866314976093
drowned,13,0.4342336444227699,5,0.2904933157488046
flapping,3,0.10020776409756228,0,0.0
hop,1,0.03340258803252076,0,0.0
shied,1,0.03340258803252076,0,0.0
unweaned,1,0.03340258803252076,0,0.0
drought,1,0.03340258803252076,0,0.0
obdurate,1,0.03340258803252076,0,0.0
rejoined,12,0.40083105639024913,1,0.05809866314976093
sport,3,0.10020776409756228,5,0.2904933157488046
bodices,2,0.06680517606504152,0,0.0
gendarme's,1,0.03340258803252076,0,0.0
grown,82,2.7390122186667023,52,3.021130483787568
contingent,2,0.06680517606504152,0,0.0
separate,23,0.7682595247479774,21,1.2200719261449795
months,35,1.1690905811382266,31,1.8010585576425886
objections,5,0.1670129401626038,4,0.2323946525990437
berlin,7,0.2338181162276453,0,0.0
independently,16,0.5344414085203322,5,0.2904933157488046
model,7,0.2338181162276453,6,0.3485919788985655
palm,7,0.2338181162276453,3,0.17429598944928276
forgetting,25,0.835064700813019,25,1.452466578744023
tilted,1,0.03340258803252076,1,0.05809866314976093
blossom,3,0.10020776409756228,0,0.0
writers,11,0.3674284683577283,1,0.05809866314976093
whiffs,1,0.03340258803252076,1,0.05809866314976093
emerge,3,0.10020776409756228,1,0.05809866314976093
trilled,1,0.03340258803252076,1,0.05809866314976093
scientifically,0,0.0,1,0.05809866314976093
d'honneur,4,0.13361035213008304,0,0.0
excellence,1,0.03340258803252076,0,0.0
disputants,0,0.0,1,0.05809866314976093
befalls,1,0.03340258803252076,0,0.0
forming,11,0.3674284683577283,6,0.3485919788985655
chancellor,4,0.13361035213008304,0,0.0
effects,7,0.2338181162276453,4,0.2323946525990437
creaked,11,0.3674284683577283,1,0.05809866314976093
sham,0,0.0,10,0.5809866314976092
braid,0,0.0,1,0.05809866314976093
crash,3,0.10020776409756228,3,0.17429598944928276
trouble,33,1.1022854050731852,51,2.963031820637807
legally,1,0.03340258803252076,1,0.05809866314976093
embezzlement,1,0.03340258803252076,0,0.0
learning,13,0.4342336444227699,16,0.9295786103961748
xxv,8,0.2672207042601661,0,0.0
reproachful,5,0.1670129401626038,3,0.17429598944928276
adorers,1,0.03340258803252076,2,0.11619732629952186
revelry,1,0.03340258803252076,1,0.05809866314976093
leafy,1,0.03340258803252076,0,0.0
expensive,8,0.2672207042601661,6,0.3485919788985655
actions,71,2.371583750308974,6,0.3485919788985655
downwards,12,0.40083105639024913,1,0.05809866314976093
rbski,1,0.03340258803252076,0,0.0
partake,2,0.06680517606504152,1,0.05809866314976093
muscle,6,0.20041552819512456,2,0.11619732629952186
recitation,1,0.03340258803252076,0,0.0
alex,44,1.4697138734309132,0,0.0
unknowns,1,0.03340258803252076,0,0.0
prime,2,0.06680517606504152,2,0.11619732629952186
readers,1,0.03340258803252076,0,0.0
recruits,6,0.20041552819512456,1,0.05809866314976093
intellect,15,0.5010388204878113,14,0.8133812840966529
khiva,0,0.0,1,0.05809866314976093
lost,140,4.6763623245529065,65,3.77641310473446
culprits,2,0.06680517606504152,1,0.05809866314976093
past,175,5.845452905691133,78,4.531695725681352
unwinding,2,0.06680517606504152,0,0.0
carters,1,0.03340258803252076,0,0.0
curried,0,0.0,1,0.05809866314976093
smithy,1,0.03340258803252076,0,0.0
explained,42,1.402908697365872,21,1.2200719261449795
tramp,10,0.3340258803252076,3,0.17429598944928276
doses,2,0.06680517606504152,0,0.0
muffled,5,0.1670129401626038,4,0.2323946525990437
available,7,0.2338181162276453,1,0.05809866314976093
chewing,3,0.10020776409756228,1,0.05809866314976093
irrevocability,1,0.03340258803252076,0,0.0
groups,24,0.8016621127804983,6,0.3485919788985655
totter,0,0.0,1,0.05809866314976093
trustee,1,0.03340258803252076,1,0.05809866314976093
inflammation,1,0.03340258803252076,2,0.11619732629952186
emerald,0,0.0,1,0.05809866314976093
staccato,2,0.06680517606504152,1,0.05809866314976093
lepers,0,0.0,1,0.05809866314976093
caustic,3,0.10020776409756228,0,0.0
glowed,3,0.10020776409756228,4,0.2323946525990437
menelaus,0,0.0,1,0.05809866314976093
beadle,0,0.0,2,0.11619732629952186
pays,3,0.10020776409756228,0,0.0
carrot,1,0.03340258803252076,0,0.0
wretchedness,0,0.0,4,0.2323946525990437
amazement,9,0.3006232922926868,8,0.4647893051980874
stress,2,0.06680517606504152,5,0.2904933157488046
reeked,1,0.03340258803252076,0,0.0
presence,121,4.041713151935012,44,2.5563411785894803
courtiers,16,0.5344414085203322,0,0.0
untimely,2,0.06680517606504152,0,0.0
instance,17,0.5678439965528529,20,1.1619732629952184
sittings,0,0.0,3,0.17429598944928276
affectation,11,0.3674284683577283,3,0.17429598944928276
tenderly,16,0.5344414085203322,6,0.3485919788985655
omnipotence,1,0.03340258803252076,0,0.0
emotion,27,0.9018698768780605,36,2.0915518733913934
lacks,1,0.03340258803252076,0,0.0
drubetsk,30,1.0020776409756227,0,0.0
rectify,3,0.10020776409756228,0,0.0
data,1,0.03340258803252076,5,0.2904933157488046
tops,1,0.03340258803252076,5,0.2904933157488046
going,319,10.655425582374123,408,23.704254565102456
vive,19,0.6346491726178944,1,0.05809866314976093
traps,2,0.06680517606504152,0,0.0
jesters,1,0.03340258803252076,0,0.0
suitable,10,0.3340258803252076,4,0.2323946525990437
general's,15,0.5010388204878113,0,0.0
embroidered,9,0.3006232922926868,11,0.6390852946473701
intruding,1,0.03340258803252076,1,0.05809866314976093
flatly,1,0.03340258803252076,0,0.0
painter,1,0.03340258803252076,7,0.40669064204832645
metempsychosis,1,0.03340258803252076,0,0.0
alarm,31,1.0354802290081435,8,0.4647893051980874
afterwards,43,1.4363112853983928,38,2.207749199690915
grand,58,1.937350105886204,10,0.5809866314976092
uncles,0,0.0,2,0.11619732629952186
blouse,0,0.0,3,0.17429598944928276
precept,0,0.0,1,0.05809866314976093
combine,6,0.20041552819512456,0,0.0
scratched,4,0.13361035213008304,0,0.0
rails,3,0.10020776409756228,9,0.5228879683478483
assez,1,0.03340258803252076,1,0.05809866314976093
europe,49,1.6367268135935171,18,1.0457759366956967
treatises,1,0.03340258803252076,0,0.0
choppers,1,0.03340258803252076,0,0.0
psherons,4,0.13361035213008304,0,0.0
enacted,0,0.0,1,0.05809866314976093
principal,8,0.2672207042601661,9,0.5228879683478483
reporter,1,0.03340258803252076,0,0.0
emulating,1,0.03340258803252076,0,0.0
previous,39,1.3027009332683097,32,1.8591572207923497
participant,1,0.03340258803252076,0,0.0
noblemen,0,0.0,16,0.9295786103961748
ut,7,0.2338181162276453,0,0.0
annihilating,1,0.03340258803252076,0,0.0
interesting,33,1.1022854050731852,52,3.021130483787568
householders,1,0.03340258803252076,0,0.0
dener,1,0.03340258803252076,0,0.0
piled,5,0.1670129401626038,2,0.11619732629952186
ami,3,0.10020776409756228,3,0.17429598944928276
establishments,3,0.10020776409756228,0,0.0
voir,4,0.13361035213008304,0,0.0
unnamed,1,0.03340258803252076,0,0.0
afar,2,0.06680517606504152,1,0.05809866314976093
diverting,2,0.06680517606504152,1,0.05809866314976093
campaigns,8,0.2672207042601661,1,0.05809866314976093
salut,1,0.03340258803252076,0,0.0
god's,48,1.6033242255609965,22,1.2781705892947401
rousing,2,0.06680517606504152,7,0.40669064204832645
marvels,2,0.06680517606504152,2,0.11619732629952186
triumphal,1,0.03340258803252076,0,0.0
gowns,3,0.10020776409756228,0,0.0
depraved,7,0.2338181162276453,1,0.05809866314976093
unlimited,3,0.10020776409756228,0,0.0
force,136,4.542751972422823,65,3.77641310473446
nicer,1,0.03340258803252076,3,0.17429598944928276
child,101,3.373661391284597,123,7.146135567420593
alexandrovna,0,0.0,198,11.503535303652663
ostermann's,1,0.03340258803252076,0,0.0
cousine,2,0.06680517606504152,0,0.0
legible,0,0.0,1,0.05809866314976093
revolutionize,0,0.0,1,0.05809866314976093
righting,0,0.0,1,0.05809866314976093
unlink,1,0.03340258803252076,0,0.0
puerperal,0,0.0,1,0.05809866314976093
enclosure,3,0.10020776409756228,0,0.0
berthe,0,0.0,4,0.2323946525990437
ska,22,0.7348569367154566,0,0.0
deduced,7,0.2338181162276453,2,0.11619732629952186
curtseying,1,0.03340258803252076,0,0.0
knocked,18,0.6012465845853736,5,0.2904933157488046
jugs,1,0.03340258803252076,0,0.0
battre,1,0.03340258803252076,1,0.05809866314976093
brides,0,0.0,1,0.05809866314976093
hideousness,0,0.0,3,0.17429598944928276
causal,1,0.03340258803252076,0,0.0
sponge,0,0.0,2,0.11619732629952186
twos,3,0.10020776409756228,1,0.05809866314976093
reflected,29,0.968675052943102,11,0.6390852946473701
fortune,18,0.6012465845853736,14,0.8133812840966529
austerity,1,0.03340258803252076,0,0.0
disbanding,1,0.03340258803252076,0,0.0
earnest,6,0.20041552819512456,4,0.2323946525990437
erection,3,0.10020776409756228,0,0.0
equitable,1,0.03340258803252076,0,0.0
awkwardness,9,0.3006232922926868,10,0.5809866314976092
pon,1,0.03340258803252076,0,0.0
folle,0,0.0,1,0.05809866314976093
czartor,4,0.13361035213008304,0,0.0
fidelity,2,0.06680517606504152,2,0.11619732629952186
depuis,1,0.03340258803252076,0,0.0
tradesman's,3,0.10020776409756228,0,0.0
musketeers,1,0.03340258803252076,0,0.0
rhetor's,2,0.06680517606504152,0,0.0
hessians,2,0.06680517606504152,0,0.0
earthen,2,0.06680517606504152,0,0.0
agree,49,1.6367268135935171,36,2.0915518733913934
fearfully,0,0.0,6,0.3485919788985655
chests,1,0.03340258803252076,1,0.05809866314976093
significantly,14,0.4676362324552906,7,0.40669064204832645
executing,5,0.1670129401626038,0,0.0
atonement,0,0.0,1,0.05809866314976093
attraction,10,0.3340258803252076,12,0.697183957797131
emissary,2,0.06680517606504152,0,0.0
captive,6,0.20041552819512456,0,0.0
meanings,1,0.03340258803252076,0,0.0
framework,0,0.0,2,0.11619732629952186
treasure,11,0.3674284683577283,2,0.11619732629952186
rival,5,0.1670129401626038,9,0.5228879683478483
sterlet,2,0.06680517606504152,0,0.0
domestic,21,0.701454348682936,10,0.5809866314976092
puckering,10,0.3340258803252076,0,0.0
relay,4,0.13361035213008304,0,0.0
successes,5,0.1670129401626038,0,0.0
oo,9,0.3006232922926868,3,0.17429598944928276
exception,17,0.5678439965528529,3,0.17429598944928276
