word,G2_signed,War_and_Peace_per10k,Anna_Karenina_per10k
concentrate,-0.02602033634717421,0.10020776409756228,0.11619732629952186
heaving,-0.02602033634717421,0.10020776409756228,0.11619732629952186
stimulating,-0.02602033634717421,0.10020776409756228,0.11619732629952186
metaphysics,-0.02602033634717421,0.10020776409756228,0.11619732629952186
carpeted,-0.02602033634717421,0.10020776409756228,0.11619732629952186
tossing,-0.02602033634717421,0.10020776409756228,0.11619732629952186
scolding,-0.02602033634717421,0.10020776409756228,0.11619732629952186
calmed,-0.02602033634717421,0.10020776409756228,0.11619732629952186
divert,-0.02602033634717421,0.10020776409756228,0.11619732629952186
favorably,-0.02602033634717421,0.10020776409756228,0.11619732629952186
parapet,-0.02602033634717421,0.10020776409756228,0.11619732629952186
corresponded,-0.02602033634717421,0.10020776409756228,0.11619732629952186
revenge,-0.02602033634717421,0.10020776409756228,0.11619732629952186
doubly,-0.02602033634717421,0.10020776409756228,0.11619732629952186
dresser,-0.02602033634717421,0.10020776409756228,0.11619732629952186
formality,-0.02602033634717421,0.10020776409756228,0.11619732629952186
maid's,-0.02602033634717421,0.10020776409756228,0.11619732629952186
advocates,-0.02602033634717421,0.10020776409756228,0.11619732629952186
engage,-0.02602033634717421,0.10020776409756228,0.11619732629952186
milky,-0.02602033634717421,0.10020776409756228,0.11619732629952186
consistent,-0.02602033634717421,0.10020776409756228,0.11619732629952186
diminish,-0.02602033634717421,0.10020776409756228,0.11619732629952186
reproaching,-0.02602033634717421,0.10020776409756228,0.11619732629952186
spanish,-0.02602033634717421,0.10020776409756228,0.11619732629952186
distractions,-0.02602033634717421,0.10020776409756228,0.11619732629952186
profession,-0.02602033634717421,0.10020776409756228,0.11619732629952186
gleaming,-0.02602033634717421,0.10020776409756228,0.11619732629952186
originality,-0.02602033634717421,0.10020776409756228,0.11619732629952186
deductions,-0.02602033634717421,0.10020776409756228,0.11619732629952186
compassionately,-0.02602033634717421,0.10020776409756228,0.11619732629952186
hummed,-0.02602033634717421,0.10020776409756228,0.11619732629952186
neglected,-0.02602033634717421,0.10020776409756228,0.11619732629952186
unequal,-0.02602033634717421,0.10020776409756228,0.11619732629952186
abusing,-0.02602033634717421,0.10020776409756228,0.11619732629952186
striven,-0.02602033634717421,0.10020776409756228,0.11619732629952186
admission,-0.02602033634717421,0.10020776409756228,0.11619732629952186
challenging,-0.02602033634717421,0.10020776409756228,0.11619732629952186
tendencies,-0.02602033634717421,0.10020776409756228,0.11619732629952186
hail,-0.02602033634717421,0.10020776409756228,0.11619732629952186
swallowed,-0.02602033634717421,0.10020776409756228,0.11619732629952186
weighs,-0.02602033634717421,0.10020776409756228,0.11619732629952186
pen,-0.02602033634717421,0.10020776409756228,0.11619732629952186
charmante,-0.02602033634717421,0.10020776409756228,0.11619732629952186
aptitude,-0.02602033634717421,0.10020776409756228,0.11619732629952186
comb,-0.02602033634717421,0.10020776409756228,0.11619732629952186
hazel,-0.02602033634717421,0.10020776409756228,0.11619732629952186
es,-0.02602033634717421,0.10020776409756228,0.11619732629952186
zoology,-0.02602033634717421,0.10020776409756228,0.11619732629952186
lantern,-0.02602033634717421,0.10020776409756228,0.11619732629952186
comme,-0.02602033634717421,0.10020776409756228,0.11619732629952186
patients,-0.02602033634717421,0.10020776409756228,0.11619732629952186
jaunty,-0.02602033634717421,0.10020776409756228,0.11619732629952186
steppe,-0.02602033634717421,0.10020776409756228,0.11619732629952186
outright,-0.02602033634717421,0.10020776409756228,0.11619732629952186
advising,-0.02602033634717421,0.10020776409756228,0.11619732629952186
grizzled,-0.02602033634717421,0.10020776409756228,0.11619732629952186
slippery,-0.02602033634717421,0.10020776409756228,0.11619732629952186
toothless,-0.02602033634717421,0.10020776409756228,0.11619732629952186
revealing,-0.02602033634717421,0.10020776409756228,0.11619732629952186
novels,-0.02602033634717421,0.10020776409756228,0.11619732629952186
drooped,-0.02602033634717421,0.10020776409756228,0.11619732629952186
unharnessed,-0.02602033634717421,0.10020776409756228,0.11619732629952186
actors,-0.02602033634717421,0.10020776409756228,0.11619732629952186
tenor,-0.02602033634717421,0.10020776409756228,0.11619732629952186
visibly,-0.02602033634717421,0.10020776409756228,0.11619732629952186
synod,-0.02602033634717421,0.10020776409756228,0.11619732629952186
plucked,-0.02602033634717421,0.10020776409756228,0.11619732629952186
strangest,-0.02602033634717421,0.10020776409756228,0.11619732629952186
death's,-0.02602033634717421,0.10020776409756228,0.11619732629952186
carpenters,-0.02602033634717421,0.10020776409756228,0.11619732629952186
restive,-0.02602033634717421,0.10020776409756228,0.11619732629952186
dictated,-0.02602033634717421,0.10020776409756228,0.11619732629952186
swelled,-0.02602033634717421,0.10020776409756228,0.11619732629952186
liability,-0.02602033634717421,0.10020776409756228,0.11619732629952186
criticizing,-0.02602033634717421,0.10020776409756228,0.11619732629952186
warned,-0.02602033634717421,0.10020776409756228,0.11619732629952186
pierced,-0.02602033634717421,0.10020776409756228,0.11619732629952186
cordiality,-0.02602033634717421,0.10020776409756228,0.11619732629952186
medals,-0.02602033634717421,0.10020776409756228,0.11619732629952186
committees,-0.02602033634717421,0.10020776409756228,0.11619732629952186
scold,-0.02602033634717421,0.10020776409756228,0.11619732629952186
morality,-0.02602033634717421,0.10020776409756228,0.11619732629952186
crawled,-0.02602033634717421,0.10020776409756228,0.11619732629952186
mended,-0.02602033634717421,0.10020776409756228,0.11619732629952186
dwelt,-0.02602033634717421,0.10020776409756228,0.11619732629952186
rigged,-0.02602033634717421,0.10020776409756228,0.11619732629952186
reasoned,-0.02602033634717421,0.10020776409756228,0.11619732629952186
roadside,-0.02602033634717421,0.10020776409756228,0.11619732629952186
warning,-0.02602033634717421,0.10020776409756228,0.11619732629952186
potato,-0.02602033634717421,0.10020776409756228,0.11619732629952186
connecting,-0.02602033634717421,0.10020776409756228,0.11619732629952186
swim,-0.02602033634717421,0.10020776409756228,0.11619732629952186
print,-0.02602033634717421,0.10020776409756228,0.11619732629952186
bohemian,-0.02602033634717421,0.10020776409756228,0.11619732629952186
amiability,-0.02602033634717421,0.10020776409756228,0.11619732629952186
sections,-0.02602033634717421,0.10020776409756228,0.11619732629952186
schoolroom,-0.02602033634717421,0.10020776409756228,0.11619732629952186
bounds,-0.02602033634717421,0.10020776409756228,0.11619732629952186
desiring,-0.02602033634717421,0.10020776409756228,0.11619732629952186
proceed,-0.02602033634717421,0.10020776409756228,0.11619732629952186
raining,-0.02602033634717421,0.10020776409756228,0.11619732629952186
imitate,-0.02602033634717421,0.10020776409756228,0.11619732629952186
warmer,-0.02602033634717421,0.10020776409756228,0.11619732629952186
legion,-0.02602033634717421,0.10020776409756228,0.11619732629952186
melt,-0.02602033634717421,0.10020776409756228,0.11619732629952186
genial,-0.02602033634717421,0.10020776409756228,0.11619732629952186
stony,-0.02602033634717421,0.10020776409756228,0.11619732629952186
rite,-0.02602033634717421,0.10020776409756228,0.11619732629952186
resistance,-0.02602033634717421,0.10020776409756228,0.11619732629952186
liveliness,-0.02602033634717421,0.10020776409756228,0.11619732629952186
forgiving,-0.02602033634717421,0.10020776409756228,0.11619732629952186
stating,-0.02602033634717421,0.10020776409756228,0.11619732629952186
proprieties,-0.02602033634717421,0.10020776409756228,0.11619732629952186
bible,-0.02602033634717421,0.10020776409756228,0.11619732629952186
askance,-0.02602033634717421,0.10020776409756228,0.11619732629952186
wonders,-0.02602033634717421,0.10020776409756228,0.11619732629952186
brilliantly,-0.02602033634717421,0.10020776409756228,0.11619732629952186
excellency's,-0.02602033634717421,0.10020776409756228,0.11619732629952186
persistent,-0.02602033634717421,0.10020776409756228,0.11619732629952186
bestow,-0.02602033634717421,0.10020776409756228,0.11619732629952186
gambling,-0.02602033634717421,0.10020776409756228,0.11619732629952186
robust,-0.02602033634717421,0.10020776409756228,0.11619732629952186
avenge,-0.02602033634717421,0.10020776409756228,0.11619732629952186
abyss,-0.02602033634717421,0.10020776409756228,0.11619732629952186
disapproved,-0.02602033634717421,0.10020776409756228,0.11619732629952186
petitioners,-0.02602033634717421,0.10020776409756228,0.11619732629952186
inexplicable,-0.02602033634717421,0.10020776409756228,0.11619732629952186
circumstance,-0.02602033634717421,0.10020776409756228,0.11619732629952186
stuffy,-0.02602033634717421,0.10020776409756228,0.11619732629952186
fellow's,-0.02602033634717421,0.10020776409756228,0.11619732629952186
fourthly,-0.02602033634717421,0.10020776409756228,0.11619732629952186
influential,-0.02602033634717421,0.10020776409756228,0.11619732629952186
oftener,-0.02602033634717421,0.10020776409756228,0.11619732629952186
wipe,-0.02602033634717421,0.10020776409756228,0.11619732629952186
unsuccessful,-0.02602033634717421,0.10020776409756228,0.11619732629952186
tapped,-0.02602033634717421,0.10020776409756228,0.11619732629952186
objected,-0.02602033634717421,0.10020776409756228,0.11619732629952186
promoting,-0.02602033634717421,0.10020776409756228,0.11619732629952186
rakes,-0.02602033634717421,0.10020776409756228,0.11619732629952186
confided,-0.02602033634717421,0.10020776409756228,0.11619732629952186
sullen,-0.02602033634717421,0.10020776409756228,0.11619732629952186
excessive,-0.02602033634717421,0.10020776409756228,0.11619732629952186
periods,-0.02602033634717421,0.10020776409756228,0.11619732629952186
landed,-0.02602033634717421,0.10020776409756228,0.11619732629952186
stammered,-0.02602033634717421,0.10020776409756228,0.11619732629952186
puts,-0.02602033634717421,0.10020776409756228,0.11619732629952186
decoration,-0.02602033634717421,0.10020776409756228,0.11619732629952186
amiss,-0.02602033634717421,0.10020776409756228,0.11619732629952186
begun,-0.027527792731377954,2.7056096306341817,2.788735831188524
childish,-0.028212640128455257,0.7682595247479774,0.8133812840966529
passionate,-0.028212640128455257,0.7682595247479774,0.8133812840966529
conceal,-0.028212640128455257,0.7682595247479774,0.8133812840966529
acted,-0.028212640128455257,0.7682595247479774,0.8133812840966529
character,-0.02877903671084292,1.9039475178536833,1.9753545470918714
become,-0.030902349769154736,4.075115739967533,4.183103746782787
heavily,-0.03129670407520857,0.9352724649105812,0.9876772735459357
dirty,-0.03129670407520857,0.9352724649105812,0.9876772735459357
regard,-0.03212347220330547,2.070960458016287,2.1496505365411545
object,-0.03403691320587643,1.670129401626038,1.7429598944928277
touch,-0.03447717995195321,1.1022854050731852,1.1619732629952184
wind,-0.03447717995195321,1.1022854050731852,1.1619732629952184
health,-0.040844295847009215,2.0041552819512454,2.0915518733913934
hardly,-0.040952812325941945,2.972830334894348,3.0792291469373287
sunshine,-0.042626011012921294,0.5344414085203322,0.5809866314976092
writes,-0.042626011012921294,0.5344414085203322,0.5809866314976092
acting,-0.042626011012921294,0.5344414085203322,0.5809866314976092
admitting,-0.042626011012921294,0.5344414085203322,0.5809866314976092
rustle,-0.042626011012921294,0.5344414085203322,0.5809866314976092
replaced,-0.042626011012921294,0.5344414085203322,0.5809866314976092
arose,-0.04363052290912184,0.701454348682936,0.755282620946892
comrade,-0.04363052290912184,0.701454348682936,0.755282620946892
seconds,-0.04363052290912184,0.701454348682936,0.755282620946892
sooner,-0.04363052290912184,0.701454348682936,0.755282620946892
impatiently,-0.04374431880438201,0.3674284683577283,0.40669064204832645
frozen,-0.04374431880438201,0.3674284683577283,0.40669064204832645
criminal,-0.04374431880438201,0.3674284683577283,0.40669064204832645
regretted,-0.04374431880438201,0.3674284683577283,0.40669064204832645
bitter,-0.04374431880438201,0.3674284683577283,0.40669064204832645
gathering,-0.04374431880438201,0.3674284683577283,0.40669064204832645
companions,-0.04374431880438201,0.3674284683577283,0.40669064204832645
judgment,-0.04374431880438201,0.3674284683577283,0.40669064204832645
brown,-0.04374431880438201,0.3674284683577283,0.40669064204832645
lighting,-0.04374431880438201,0.3674284683577283,0.40669064204832645
depth,-0.04374431880438201,0.3674284683577283,0.40669064204832645
intending,-0.04374431880438201,0.3674284683577283,0.40669064204832645
refusing,-0.04374431880438201,0.3674284683577283,0.40669064204832645
phrases,-0.04374431880438201,0.3674284683577283,0.40669064204832645
dresses,-0.04554717325979163,0.8684672888455398,0.9295786103961748
throw,-0.04554717325979163,0.8684672888455398,0.9295786103961748
hers,-0.04554717325979163,0.8684672888455398,0.9295786103961748
misfortune,-0.04554717325979163,0.8684672888455398,0.9295786103961748
prevent,-0.04554717325979163,0.8684672888455398,0.9295786103961748
cost,-0.04554717325979163,0.8684672888455398,0.9295786103961748
external,-0.04793886571017203,1.0354802290081435,1.1038745998454575
frosty,-0.05204067269434842,0.20041552819512456,0.2323946525990437
roared,-0.05204067269434842,0.20041552819512456,0.2323946525990437
altar,-0.05204067269434842,0.20041552819512456,0.2323946525990437
fathers,-0.05204067269434842,0.20041552819512456,0.2323946525990437
naturedly,-0.05204067269434842,0.20041552819512456,0.2323946525990437
straightened,-0.05204067269434842,0.20041552819512456,0.2323946525990437
union,-0.05204067269434842,0.20041552819512456,0.2323946525990437
earnest,-0.05204067269434842,0.20041552819512456,0.2323946525990437
sweets,-0.05204067269434842,0.20041552819512456,0.2323946525990437
doubtful,-0.05204067269434842,0.20041552819512456,0.2323946525990437
princes,-0.05204067269434842,0.20041552819512456,0.2323946525990437
chanced,-0.05204067269434842,0.20041552819512456,0.2323946525990437
year's,-0.05204067269434842,0.20041552819512456,0.2323946525990437
bitterly,-0.05204067269434842,0.20041552819512456,0.2323946525990437
breathe,-0.05204067269434842,0.20041552819512456,0.2323946525990437
receipt,-0.05204067269434842,0.20041552819512456,0.2323946525990437
bottles,-0.05204067269434842,0.20041552819512456,0.2323946525990437
gardener,-0.05204067269434842,0.20041552819512456,0.2323946525990437
deeds,-0.05204067269434842,0.20041552819512456,0.2323946525990437
tips,-0.05204067269434842,0.20041552819512456,0.2323946525990437
joyously,-0.05204067269434842,0.20041552819512456,0.2323946525990437
drivers,-0.05204067269434842,0.20041552819512456,0.2323946525990437
acknowledge,-0.05204067269434842,0.20041552819512456,0.2323946525990437
fortunate,-0.05204067269434842,0.20041552819512456,0.2323946525990437
plant,-0.05204067269434842,0.20041552819512456,0.2323946525990437
risk,-0.05204067269434842,0.20041552819512456,0.2323946525990437
penetrate,-0.05204067269434842,0.20041552819512456,0.2323946525990437
verse,-0.05204067269434842,0.20041552819512456,0.2323946525990437
catholic,-0.05204067269434842,0.20041552819512456,0.2323946525990437
boulevard,-0.05204067269434842,0.20041552819512456,0.2323946525990437
abrupt,-0.05204067269434842,0.20041552819512456,0.2323946525990437
respects,-0.05204067269434842,0.20041552819512456,0.2323946525990437
pomaded,-0.05204067269434842,0.20041552819512456,0.2323946525990437
mothers,-0.05204067269434842,0.20041552819512456,0.2323946525990437
reassured,-0.05204067269434842,0.20041552819512456,0.2323946525990437
requirements,-0.05204067269434842,0.20041552819512456,0.2323946525990437
recollections,-0.05204067269434842,0.20041552819512456,0.2323946525990437
banks,-0.05204067269434842,0.20041552819512456,0.2323946525990437
solve,-0.05204067269434842,0.20041552819512456,0.2323946525990437
condescending,-0.05204067269434842,0.20041552819512456,0.2323946525990437
clever,-0.056425280256910515,1.5365190494959549,1.6267625681933058
justice,-0.06393901651937628,0.8016621127804983,0.8714799472464139
anxiety,-0.06393901651937628,0.8016621127804983,0.8714799472464139
picked,-0.06393901651937628,0.8016621127804983,0.8714799472464139
parts,-0.06393901651937628,0.8016621127804983,0.8714799472464139
obliged,-0.06447614817349101,0.6346491726178944,0.697183957797131
arranging,-0.06447614817349101,0.6346491726178944,0.697183957797131
preparations,-0.06447614817349101,0.6346491726178944,0.697183957797131
dying,-0.06575567859526199,2.0375578699837664,2.1496505365411545
manner,-0.06575567859526199,2.0375578699837664,2.1496505365411545
promise,-0.06629621127165009,1.1356879931057058,1.2200719261449795
intelligent,-0.06774020970582217,0.4676362324552906,0.5228879683478483
discuss,-0.06774020970582217,0.4676362324552906,0.5228879683478483
crime,-0.06774020970582217,0.4676362324552906,0.5228879683478483
quite,-0.06774502566523921,12.559373100227806,12.839804556097166
else,-0.06876843460808191,5.27760890913828,5.461274336077526
repeated,-0.06969636109334099,4.876777852748031,5.0545836940292
loss,-0.07065554143126462,1.4697138734309132,1.568663905043545
evening,-0.07340744728367454,7.214959015024484,7.436628883169399
shifting,-0.07806100904152524,0.3006232922926868,0.3485919788985655
stirring,-0.07806100904152524,0.3006232922926868,0.3485919788985655
kindness,-0.07806100904152524,0.3006232922926868,0.3485919788985655
discussing,-0.07806100904152524,0.3006232922926868,0.3485919788985655
confirmation,-0.07806100904152524,0.3006232922926868,0.3485919788985655
choked,-0.07806100904152524,0.3006232922926868,0.3485919788985655
sensible,-0.07806100904152524,0.3006232922926868,0.3485919788985655
calamity,-0.07806100904152524,0.3006232922926868,0.3485919788985655
lady's,-0.07806100904152524,0.3006232922926868,0.3485919788985655
guessing,-0.07806100904152524,0.3006232922926868,0.3485919788985655
discovery,-0.07806100904152524,0.3006232922926868,0.3485919788985655
credit,-0.07806100904152524,0.3006232922926868,0.3485919788985655
violently,-0.07806100904152524,0.3006232922926868,0.3485919788985655
where's,-0.07806100904152524,0.3006232922926868,0.3485919788985655
paper,-0.07873858341426088,1.9707526939187248,2.0915518733913934
sit,-0.08463792038535267,2.3047785742439326,2.440143852289959
account,-0.08463792038535267,2.3047785742439326,2.440143852289959
need,-0.08466099428673424,3.607479507512242,3.77641310473446
lose,-0.08555120864198584,0.9018698768780605,0.9876772735459357
harm,-0.08555120864198584,0.9018698768780605,0.9876772735459357
escape,-0.08593753676186466,1.235895757203268,1.3362692524445012
drank,-0.08748863760876402,0.7348569367154566,0.8133812840966529
accounts,-0.08748863760876402,0.7348569367154566,0.8133812840966529
height,-0.08748863760876402,0.7348569367154566,0.8133812840966529
wealthy,-0.08748863760876402,0.7348569367154566,0.8133812840966529
facts,-0.08748863760876402,0.7348569367154566,0.8133812840966529
opinions,-0.08748863760876402,0.7348569367154566,0.8133812840966529
consent,-0.08748863760876402,0.7348569367154566,0.8133812840966529
building,-0.08748863760876402,0.7348569367154566,0.8133812840966529
ask,-0.08759595030596046,6.680517606504152,6.91374091482155
club,-0.08902151513571877,1.5699216375284757,1.6848612313430669
tables,-0.0924606572713349,0.5678439965528529,0.6390852946473701
stuck,-0.0924606572713349,0.5678439965528529,0.6390852946473701
required,-0.0924606572713349,0.5678439965528529,0.6390852946473701
ridicule,-0.0924606572713349,0.5678439965528529,0.6390852946473701
attained,-0.0924606572713349,0.5678439965528529,0.6390852946473701
desperate,-0.0924606572713349,0.5678439965528529,0.6390852946473701
poor,-0.10403080595052883,2.5719992785040984,2.730637168038763
simplest,-0.10408134538869684,0.40083105639024913,0.4647893051980874
herd,-0.10408134538869684,0.40083105639024913,0.4647893051980874
keen,-0.10408134538869684,0.40083105639024913,0.4647893051980874
sly,-0.10408134538869684,0.40083105639024913,0.4647893051980874
disconcerted,-0.10408134538869684,0.40083105639024913,0.4647893051980874
rage,-0.10408134538869684,0.40083105639024913,0.4647893051980874
rare,-0.10408134538869684,0.40083105639024913,0.4647893051980874
pleasures,-0.10408134538869684,0.40083105639024913,0.4647893051980874
clear,-0.10525528089544611,4.041713151935012,4.241202409932548
secret,-0.10656502753229402,1.3361035213008303,1.452466578744023
supper,-0.10990128413494915,1.8371423417886417,1.9753545470918714
timid,-0.11123692122508988,0.835064700813019,0.9295786103961748
gazing,-0.11176772150178449,2.0041552819512454,2.1496505365411545
merely,-0.11195802624116968,4.37573903226022,4.5897943888311135
sir,-0.11615236009765395,2.3381811622764532,2.4982425154397196
pair,-0.11757571341889506,0.6680517606504152,0.755282620946892
confirmed,-0.11757571341889506,0.6680517606504152,0.755282620946892
gently,-0.11757571341889506,0.6680517606504152,0.755282620946892
amazing,-0.1192820516643136,0.13361035213008304,0.17429598944928276
plates,-0.1192820516643136,0.13361035213008304,0.17429598944928276
impulsive,-0.1192820516643136,0.13361035213008304,0.17429598944928276
nod,-0.1192820516643136,0.13361035213008304,0.17429598944928276
purely,-0.1192820516643136,0.13361035213008304,0.17429598944928276
lump,-0.1192820516643136,0.13361035213008304,0.17429598944928276
thief,-0.1192820516643136,0.13361035213008304,0.17429598944928276
petitions,-0.1192820516643136,0.13361035213008304,0.17429598944928276
dividing,-0.1192820516643136,0.13361035213008304,0.17429598944928276
distraught,-0.1192820516643136,0.13361035213008304,0.17429598944928276
experiences,-0.1192820516643136,0.13361035213008304,0.17429598944928276
halves,-0.1192820516643136,0.13361035213008304,0.17429598944928276
pupil,-0.1192820516643136,0.13361035213008304,0.17429598944928276
pills,-0.1192820516643136,0.13361035213008304,0.17429598944928276
amounted,-0.1192820516643136,0.13361035213008304,0.17429598944928276
job,-0.1192820516643136,0.13361035213008304,0.17429598944928276
unfolded,-0.1192820516643136,0.13361035213008304,0.17429598944928276
obeyed,-0.1192820516643136,0.13361035213008304,0.17429598944928276
streaming,-0.1192820516643136,0.13361035213008304,0.17429598944928276
questioningly,-0.1192820516643136,0.13361035213008304,0.17429598944928276
chat,-0.1192820516643136,0.13361035213008304,0.17429598944928276
forcing,-0.1192820516643136,0.13361035213008304,0.17429598944928276
decorated,-0.1192820516643136,0.13361035213008304,0.17429598944928276
meal,-0.1192820516643136,0.13361035213008304,0.17429598944928276
blended,-0.1192820516643136,0.13361035213008304,0.17429598944928276
preceded,-0.1192820516643136,0.13361035213008304,0.17429598944928276
sway,-0.1192820516643136,0.13361035213008304,0.17429598944928276
plaintive,-0.1192820516643136,0.13361035213008304,0.17429598944928276
buzz,-0.1192820516643136,0.13361035213008304,0.17429598944928276
wavering,-0.1192820516643136,0.13361035213008304,0.17429598944928276
christians,-0.1192820516643136,0.13361035213008304,0.17429598944928276
recourse,-0.1192820516643136,0.13361035213008304,0.17429598944928276
guiding,-0.1192820516643136,0.13361035213008304,0.17429598944928276
languidly,-0.1192820516643136,0.13361035213008304,0.17429598944928276
proverb,-0.1192820516643136,0.13361035213008304,0.17429598944928276
bond,-0.1192820516643136,0.13361035213008304,0.17429598944928276
chorus,-0.1192820516643136,0.13361035213008304,0.17429598944928276
cellar,-0.1192820516643136,0.13361035213008304,0.17429598944928276
proposition,-0.1192820516643136,0.13361035213008304,0.17429598944928276
fantastic,-0.1192820516643136,0.13361035213008304,0.17429598944928276
snort,-0.1192820516643136,0.13361035213008304,0.17429598944928276
tuft,-0.1192820516643136,0.13361035213008304,0.17429598944928276
accepting,-0.1192820516643136,0.13361035213008304,0.17429598944928276
identical,-0.1192820516643136,0.13361035213008304,0.17429598944928276
creator,-0.1192820516643136,0.13361035213008304,0.17429598944928276
bridle,-0.1192820516643136,0.13361035213008304,0.17429598944928276
owed,-0.1192820516643136,0.13361035213008304,0.17429598944928276
threshing,-0.1192820516643136,0.13361035213008304,0.17429598944928276
disturbing,-0.1192820516643136,0.13361035213008304,0.17429598944928276
dazzled,-0.1192820516643136,0.13361035213008304,0.17429598944928276
heartless,-0.1192820516643136,0.13361035213008304,0.17429598944928276
swarmed,-0.1192820516643136,0.13361035213008304,0.17429598944928276
lazily,-0.1192820516643136,0.13361035213008304,0.17429598944928276
medical,-0.1192820516643136,0.13361035213008304,0.17429598944928276
limbs,-0.1192820516643136,0.13361035213008304,0.17429598944928276
cruelly,-0.1192820516643136,0.13361035213008304,0.17429598944928276
massive,-0.1192820516643136,0.13361035213008304,0.17429598944928276
staggered,-0.1192820516643136,0.13361035213008304,0.17429598944928276
intonations,-0.1192820516643136,0.13361035213008304,0.17429598944928276
fragrance,-0.1192820516643136,0.13361035213008304,0.17429598944928276
merchant's,-0.1192820516643136,0.13361035213008304,0.17429598944928276
landlord,-0.1192820516643136,0.13361035213008304,0.17429598944928276
fences,-0.1192820516643136,0.13361035213008304,0.17429598944928276
allusions,-0.1192820516643136,0.13361035213008304,0.17429598944928276
marks,-0.1192820516643136,0.13361035213008304,0.17429598944928276
remainder,-0.1192820516643136,0.13361035213008304,0.17429598944928276
patronizing,-0.1192820516643136,0.13361035213008304,0.17429598944928276
chicken,-0.1192820516643136,0.13361035213008304,0.17429598944928276
rivals,-0.1192820516643136,0.13361035213008304,0.17429598944928276
security,-0.1192820516643136,0.13361035213008304,0.17429598944928276
cat,-0.1192820516643136,0.13361035213008304,0.17429598944928276
cocked,-0.1192820516643136,0.13361035213008304,0.17429598944928276
physics,-0.1192820516643136,0.13361035213008304,0.17429598944928276
striving,-0.1192820516643136,0.13361035213008304,0.17429598944928276
window,-0.12518681630083428,3.741089859642325,3.950709094183743
besides,-0.12518681630083428,3.741089859642325,3.950709094183743
end,-0.1259365788617428,6.1794787860163405,6.448951609623462
frowning,-0.12787803303875256,1.6033242255609965,1.7429598944928277
laughing,-0.12932774317365592,3.173245863089472,3.3697224626861337
bowed,-0.12947977888864726,1.937350105886204,2.0915518733913934
pretended,-0.13010168173586778,0.5010388204878113,0.5809866314976092
flower,-0.13010168173586778,0.5010388204878113,0.5809866314976092
excellent,-0.1312329564131529,1.1022854050731852,1.2200719261449795
parents,-0.13548041941164435,0.9352724649105812,1.0457759366956967
knocking,-0.13549414011403416,0.2338181162276453,0.2904933157488046
spoiling,-0.13549414011403416,0.2338181162276453,0.2904933157488046
poetry,-0.13549414011403416,0.2338181162276453,0.2904933157488046
swung,-0.13549414011403416,0.2338181162276453,0.2904933157488046
boards,-0.13549414011403416,0.2338181162276453,0.2904933157488046
fuss,-0.13549414011403416,0.2338181162276453,0.2904933157488046
seeming,-0.13549414011403416,0.2338181162276453,0.2904933157488046
tossed,-0.13549414011403416,0.2338181162276453,0.2904933157488046
distracted,-0.13549414011403416,0.2338181162276453,0.2904933157488046
dignified,-0.13549414011403416,0.2338181162276453,0.2904933157488046
nervously,-0.13549414011403416,0.2338181162276453,0.2904933157488046
daring,-0.13549414011403416,0.2338181162276453,0.2904933157488046
overtaking,-0.13549414011403416,0.2338181162276453,0.2904933157488046
shaft,-0.13549414011403416,0.2338181162276453,0.2904933157488046
undertaken,-0.13549414011403416,0.2338181162276453,0.2904933157488046
morally,-0.13549414011403416,0.2338181162276453,0.2904933157488046
marble,-0.13549414011403416,0.2338181162276453,0.2904933157488046
manifestation,-0.13549414011403416,0.2338181162276453,0.2904933157488046
increase,-0.13549414011403416,0.2338181162276453,0.2904933157488046
rider,-0.13549414011403416,0.2338181162276453,0.2904933157488046
brightly,-0.1429293670885987,0.7682595247479774,0.8714799472464139
stick,-0.1429293670885987,0.7682595247479774,0.8714799472464139
added,-0.14295503546453148,7.01454348682936,7.320431556869877
below,-0.14998614008533728,1.5365190494959549,1.6848612313430669
coarse,-0.15612201808305048,0.6012465845853736,0.697183957797131
independent,-0.15612201808305048,0.6012465845853736,0.697183957797131
mournful,-0.15745977909434794,0.3340258803252076,0.40669064204832645
irritation,-0.15745977909434794,0.3340258803252076,0.40669064204832645
nearness,-0.15745977909434794,0.3340258803252076,0.40669064204832645
whence,-0.15745977909434794,0.3340258803252076,0.40669064204832645
snatched,-0.15745977909434794,0.3340258803252076,0.40669064204832645
treatment,-0.15745977909434794,0.3340258803252076,0.40669064204832645
approve,-0.15745977909434794,0.3340258803252076,0.40669064204832645
strangers,-0.15745977909434794,0.3340258803252076,0.40669064204832645
discussions,-0.15745977909434794,0.3340258803252076,0.40669064204832645
quarreled,-0.15745977909434794,0.3340258803252076,0.40669064204832645
begging,-0.15745977909434794,0.3340258803252076,0.40669064204832645
impatience,-0.15745977909434794,0.3340258803252076,0.40669064204832645
type,-0.15745977909434794,0.3340258803252076,0.40669064204832645
kitchen,-0.15745977909434794,0.3340258803252076,0.40669064204832645
jokes,-0.15745977909434794,0.3340258803252076,0.40669064204832645
clothes,-0.16007313113224386,1.0354802290081435,1.1619732629952184
awkward,-0.16007313113224386,1.0354802290081435,1.1619732629952184
anywhere,-0.16843827230851716,0.8684672888455398,0.9876772735459357
fair,-0.16843827230851716,0.8684672888455398,0.9876772735459357
feels,-0.16843827230851716,0.8684672888455398,0.9876772735459357
weather,-0.16843827230851716,0.8684672888455398,0.9876772735459357
greater,-0.17050404405168518,2.1377656340813287,2.323946525990437
